5/18 22:21:11.062  SPELL_AURA_REMOVED,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,429204,"Blossom of Amirdrassil",0x8,DEBUFF
5/18 22:21:11.086  SPELL_AURA_APPLIED,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,41635,"Prayer of Mending",0x2,BUFF
5/18 22:21:11.149  SPELL_HEAL,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,413786,"Fate Mirror",0x40,Player-3674-0B510B84,0000000000000000,1222549,1407620,19710,2174,15899,0,0,250000,250000,0,-209.29,-934.36,2080,1.5303,505,4417,4417,0,0,nil
5/18 22:21:11.149  SPELL_HEAL_SUPPORT,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,413786,"Fate Mirror",0x40,Player-3674-0B510B84,0000000000000000,1222549,1407620,19710,2174,15899,0,0,250000,250000,0,-209.29,-934.36,2080,1.5303,505,4417,4417,0,0,nil,Player-1305-0C594315
5/18 22:21:11.161  SPELL_CAST_SUCCESS,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,408385,"Crusading Strikes",0x1,Player-3674-0B510B84,0000000000000000,1222549,1407620,19710,2174,15899,0,0,250000,250000,0,-209.20,-934.36,2080,1.5303,505
5/18 22:21:11.162  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,408385,"Crusading Strikes",0x1,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12113012,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,21236,20224,-1,3,0,0,0,nil,nil,nil
5/18 22:21:11.162  SPELL_HEAL,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,403044,"Crusader's Reprieve",0x2,Player-3674-0B510B84,0000000000000000,1249618,1407620,19710,2174,15899,0,0,250000,250000,0,-209.20,-934.36,2080,1.5303,505,27069,27069,0,0,nil
5/18 22:21:11.187  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,385723,"Seal of the Crusader",0x2,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12100436,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,12576,5842,-1,2,0,0,0,1,nil,nil
5/18 22:21:11.187  SPELL_DAMAGE_SUPPORT,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,410089,"Prescience",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12100436,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,756,351,-1,2,0,0,0,1,nil,nil,Player-1305-0C594315
5/18 22:21:11.224  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,404908,"Fate Mirror",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12100103,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,333,332,-1,64,0,0,0,nil,nil,nil
5/18 22:21:11.224  SPELL_DAMAGE_SUPPORT,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,404908,"Fate Mirror",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12100103,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,333,332,-1,64,0,0,0,nil,nil,nil,Player-1305-0C594315
5/18 22:21:11.237  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,403296,"Bronze Attunement",0x40,BUFF
5/18 22:21:11.237  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,403296,"Bronze Attunement",0x40,BUFF
5/18 22:21:11.237  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,403296,"Bronze Attunement",0x40,BUFF
5/18 22:21:11.237  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,403296,"Bronze Attunement",0x40,BUFF
5/18 22:21:11.238  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,403265,"Bronze Attunement",0x40,BUFF
5/18 22:21:11.238  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,403264,"Black Attunement",0xc,BUFF
5/18 22:21:11.239  SPELL_CAST_SUCCESS,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,403264,"Black Attunement",0xc,Player-1305-0C594315,0000000000000000,1418025,1418025,4122,21279,15927,0,0,245301,250000,0,-209.57,-945.57,2080,1.6359,507
5/18 22:21:11.239  SPELL_CAST_START,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,395160,"Eruption",0xc
5/18 22:21:11.240  SPELL_AURA_REFRESH,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,204242,"Consecration",0x2,DEBUFF
5/18 22:21:11.240  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,403295,"Black Attunement",0xc,BUFF
5/18 22:21:11.240  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,403295,"Black Attunement",0xc,BUFF
5/18 22:21:11.240  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,403295,"Black Attunement",0xc,BUFF
5/18 22:21:11.240  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,403295,"Black Attunement",0xc,BUFF
5/18 22:21:11.240  SPELL_HEAL,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,143924,"Leech",0x1,Player-1305-0BEB23B6,0000000000000000,1438362,1477524,12043,1423,17269,0,17,53,120,0,-208.17,-927.31,2080,3.3615,458,6166,6166,0,0,nil
5/18 22:21:11.240  SPELL_AURA_REMOVED,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,370901,"Leaping Flames",0x4,BUFF
5/18 22:21:11.241  SPELL_CAST_SUCCESS,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,361469,"Living Flame",0x4,Player-3391-0CD31AD0,0000000000000000,869540,869540,3298,12052,10855,0,0,250000,250000,30000,-186.33,-940.61,2080,2.8475,454
5/18 22:21:11.257  SPELL_PERIODIC_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,383346,"Expurgation",0x6,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12084578,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,15525,14785,-1,6,0,0,0,nil,nil,nil
5/18 22:21:11.307  SWING_DAMAGE,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,Player-1305-0BEB23B6,0000000000000000,1438362,1477524,12043,1423,17269,0,17,53,120,0,-208.17,-927.31,2080,3.3615,458,11300,8070,-1,1,0,0,0,1,nil,nil
5/18 22:21:11.307  SWING_DAMAGE_LANDED,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12073278,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,11300,8070,-1,1,0,0,0,1,nil,nil
5/18 22:21:11.307  SWING_DAMAGE_LANDED_SUPPORT,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,410089,"Prescience",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,12073278,12899988,0,0,5043,0,3,6,100,0,-214.20,-928.49,2080,6.1263,72,0,0,-1,1,0,0,0,1,nil,nil,Player-1305-0C594315
5/18 22:21:11.319  SPELL_AURA_APPLIED,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,203819,"Demon Spikes",0x1,BUFF
5/18 22:21:11.319  SPELL_CAST_SUCCESS,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,0000000000000000,nil,0x80000000,0x80000000,203720,"Demon Spikes",0x1,Player-1305-0BEB23B6,0000000000000000,1438362,1477524,12043,1423,25811,0,17,53,120,0,-208.17,-927.31,2080,3.3615,458
5/18 22:21:11.332  SPELL_CAST_FAILED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,395160,"Eruption",0xc,"Not yet recovered"
5/18 22:21:11.432  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,405345,"Wake of Ashes",0x6,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11992677,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,80601,76762,-1,6,0,0,0,nil,nil,nil
5/18 22:21:11.457  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,81297,"Consecration",0x2,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11988199,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,4478,2080,-1,6,0,0,0,1,nil,nil
5/18 22:21:11.457  SPELL_DAMAGE_SUPPORT,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,410089,"Prescience",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11988199,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,240,111,-1,6,0,0,0,1,nil,nil,Player-1305-0C594315
5/18 22:21:11.544  SPELL_PERIODIC_HEAL,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,77489,"Echo of Light",0x2,Player-3674-0B3FBD4C,0000000000000000,922068,922068,1876,13194,2943,99525,0,245020,250000,0,-203.45,-947.80,2080,1.9651,473,1834,1834,1834,0,nil
5/18 22:21:11.557  SPELL_AURA_REMOVED,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,77489,"Echo of Light",0x2,BUFF
5/18 22:21:11.557  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,81297,"Consecration",0x2,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11983708,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,4491,2086,-1,6,0,0,0,1,nil,nil
5/18 22:21:11.557  SPELL_DAMAGE_SUPPORT,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,410089,"Prescience",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11983708,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,241,112,-1,6,0,0,0,1,nil,nil,Player-1305-0C594315
5/18 22:21:11.657  SPELL_HEAL,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,213011,"Charred Warblades",0x4,Player-1305-0BEB23B6,0000000000000000,1439040,1477524,12043,1423,25811,0,17,53,120,0,-208.17,-927.31,2080,3.3615,458,678,678,0,0,nil
5/18 22:21:11.657  SPELL_ENERGIZE,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,389787,"Sigil of Flame",0x1,Player-1305-0BEB23B6,0000000000000000,1439040,1477524,12043,1423,25811,0,17,83,120,0,-208.17,-927.31,2080,3.3615,458,30.0000,0.0000,17,120
5/18 22:21:11.657  SPELL_CAST_SUCCESS,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,0000000000000000,nil,0x80000000,0x80000000,204596,"Sigil of Flame",0x1,Player-1305-0BEB23B6,0000000000000000,1439040,1477524,12043,1423,25811,0,17,83,120,0,-208.17,-927.31,2080,3.3615,458
5/18 22:21:11.819  SPELL_HEAL,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,361509,"Living Flame",0x4,Player-3674-0B510B84,0000000000000000,1362872,1407620,19710,2174,15899,0,0,250000,250000,0,-206.29,-931.28,2080,2.9047,505,63270,63270,0,0,nil
5/18 22:21:11.819  SPELL_AURA_APPLIED,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,372470,"Scarlet Adaptation",0x1,BUFF
5/18 22:21:11.844  SPELL_HEAL,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,361509,"Living Flame",0x4,Player-1305-0C594315,0000000000000000,1418025,1418025,4122,21279,15927,0,0,245301,250000,0,-209.57,-945.57,2080,1.6359,507,64334,64334,64334,0,nil
5/18 22:21:11.857  SPELL_ENERGIZE,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,589,"Shadow Word: Pain",0x20,Player-3674-0B3FBD4C,0000000000000000,922068,922068,1876,13194,2943,99525,0,246706,250000,0,-203.06,-948.74,2080,1.9651,473,3.0000,0.0000,13,10000
5/18 22:21:11.858  SPELL_CAST_SUCCESS,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,589,"Shadow Word: Pain",0x20,Player-3674-0B3FBD4C,0000000000000000,922068,922068,1876,13194,2943,99525,0,246706,250000,750,-203.06,-948.74,2080,1.9651,473
5/18 22:21:11.858  SPELL_DAMAGE,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,589,"Shadow Word: Pain",0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11978005,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,5703,5431,-1,32,0,0,0,nil,nil,nil
5/18 22:21:11.858  SPELL_AURA_APPLIED,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,589,"Shadow Word: Pain",0x20,DEBUFF
5/18 22:21:11.871  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,405350,"Wake of Ashes",0x6,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11897405,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,80600,76762,-1,6,0,0,0,nil,nil,nil
5/18 22:21:11.882  SPELL_HEAL,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,361509,"Living Flame",0x4,Player-1305-0BEB23B6,0000000000000000,1477524,1477524,12043,1423,25811,0,17,83,120,0,-208.17,-927.31,2080,3.3615,458,64042,64042,25558,0,nil
5/18 22:21:11.919  SPELL_DAMAGE,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,361500,"Living Flame",0x4,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11848382,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,49023,46688,-1,4,0,0,0,nil,nil,nil
5/18 22:21:11.969  SPELL_AURA_REMOVED,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,426322,"Invigorating Brambles",0x1,BUFF
5/18 22:21:11.982  SPELL_AURA_REMOVED,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,185245,"Torment",0x20,DEBUFF
5/18 22:21:11.995  SPELL_AURA_APPLIED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,360827,"Blistering Scales",0xc,BUFF,16
5/18 22:21:11.996  SPELL_CAST_SUCCESS,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,395160,"Eruption",0xc,Player-1305-0C594315,0000000000000000,1418025,1418025,4122,21279,15927,0,0,247254,250000,0,-209.57,-945.57,2080,1.6359,507
5/18 22:21:11.996  SPELL_AURA_APPLIED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,408005,"Momentum Shift",0x40,BUFF
5/18 22:21:11.996  SPELL_AURA_REMOVED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,392268,"Essence Burst",0x40,BUFF,1
5/18 22:21:11.996  SPELL_AURA_REFRESH,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,392268,"Essence Burst",0x40,BUFF
5/18 22:21:11.997  SPELL_EMPOWER_START,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,408092,"Upheaval",0xc
5/18 22:21:11.998  SPELL_CAST_SUCCESS,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,408092,"Upheaval",0xc,Player-1305-0C594315,0000000000000000,1418025,1418025,4122,22343,15927,0,0,247257,250000,0,-209.57,-945.57,2080,1.6359,507
5/18 22:21:12.011  SPELL_DAMAGE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,395160,"Eruption",0xc,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11740205,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,108177,103026,-1,12,0,0,0,nil,nil,nil
5/18 22:21:12.024  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,424368,"Trembling Earth",0x1,BUFF
5/18 22:21:12.024  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,81297,"Consecration",0x2,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11735995,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,4210,1955,-1,6,0,0,0,1,nil,nil
5/18 22:21:12.024  SPELL_DAMAGE_SUPPORT,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,410089,"Prescience",0x40,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11735995,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,226,105,-1,6,0,0,0,1,nil,nil,Player-1305-0C594315
5/18 22:21:12.048  SPELL_AURA_REMOVED,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,410089,"Prescience",0x40,BUFF
5/18 22:21:12.123  SPELL_DAMAGE,Player-3674-0B510B84,"Flick-TwistingNether",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,81297,"Consecration",0x2,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11731756,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,4239,1969,-1,6,0,0,0,1,nil,nil
5/18 22:21:12.224  SPELL_AURA_APPLIED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,360827,"Blistering Scales",0xc,BUFF,17
5/18 22:21:12.224  SPELL_DAMAGE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,424428,"Eruption",0xc,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11642510,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,89246,42498,-1,12,0,0,0,1,nil,nil
5/18 22:21:12.323  SPELL_AURA_APPLIED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,360827,"Blistering Scales",0xc,BUFF,18
5/18 22:21:12.323  SPELL_DAMAGE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,424428,"Eruption",0xc,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11553263,12899988,0,0,5043,0,3,10,100,0,-214.20,-928.49,2080,6.1263,72,89247,42498,-1,12,0,0,0,1,nil,nil
5/18 22:21:12.424  SWING_MISSED,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,MISS,1
5/18 22:21:12.424  SPELL_AURA_APPLIED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,360827,"Blistering Scales",0xc,BUFF,19
5/18 22:21:12.424  SPELL_DAMAGE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,424428,"Eruption",0xc,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11508639,12899988,0,0,5043,0,3,13,100,0,-214.20,-928.49,2080,6.1263,72,44624,42498,-1,12,0,0,0,nil,nil,nil
5/18 22:21:12.449  SPELL_AURA_REMOVED,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,372014,"Visage",0x1,BUFF
5/18 22:21:12.450  SPELL_CAST_SUCCESS,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,362969,"Azure Strike",0x50,Player-3391-0CD31AD0,0000000000000000,869540,869540,3298,12052,10855,0,0,248580,250000,0,-186.33,-940.61,2080,2.8671,454
5/18 22:21:12.450  SPELL_DAMAGE,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,362969,"Azure Strike",0x50,Vehicle-0-4246-2519-10505-181861-0000490D44,0000000000000000,11486764,12899988,0,0,5043,0,3,13,100,0,-214.20,-928.49,2080,6.1263,72,21875,20833,-1,80,0,0,0,nil,nil,nil
5/18 22:21:12.473  SPELL_AURA_APPLIED,Player-3391-0CD31AD0,"Xdenaris-Silvermoon",0x512,0x0,Vehicle-0-4246-2519-10505-181861-0000490D44,"Magmatusk",0x10a48,0x0,370898,"Permeating Chill",0x50,DEBUFF
5/18 22:21:12.524  SPELL_EMPOWER_END,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,408092,"Upheaval",0xc,1
5/18 22:21:12.536  SPELL_AURA_APPLIED_DOSE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-1305-0BEB23B6,"Touchofblade-Kazzak",0x512,0x20,360827,"Blistering Scales",0xc,BUFF,20
5/18 22:21:12.536  SPELL_ENERGIZE,Player-1305-0C594315,"Schparkles-Kazzak",0x511,0x0,Player-3674-0B3FBD4C,"Valdrinn-TwistingNether",0x512,0x0,372571,"Source of Magic",0x50,Player-3674-0B3FBD4C,0000000000000000,922068,922068,1876,13194,2943,99525,0,248074,250000,0,-203.06,-948.74,2080,1.9651,473,625.0000,0.0000,0,250000
